 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 1 0 0
 3 4 1 1 0
 4 5 1 1 0
 5 5 1 1 0
 6 5 1 1 0
 7 5 1 1 0
 8 5 1 1 0
 9 5 1 1 0
 10 5 1 1 0
 11 6 1 2 0
 12 6 2 2 0
 13 6 2 3 0
 14 6 2 3 0
 15 6 2 3 0
 16 6 2 3 0
 17 6 2 3 0
 18 6 2 4 0
 19 6 2 4 0
 20 6 2 4 0
 21 6 2 4 0
 22 6 2 4 0
 23 6 2 4 0
 24 6 2 4 0
 25 6 2 4 0
 26 6 2 4 0
 27 6 2 4 0
 28 6 2 4 0
 29 6 2 4 0
 30 6 2 4 0
 31 6 2 4 0
 32 6 2 4 0
 33 7 2 4 0
 34 7 2 4 0
 35 7 2 4 0
 36 7 2 4 0
 37 7 2 4 0
 38 7 2 4 0
 39 7 2 4 0
 40 7 2 4 0
 41 7 2 4 0
 42 7 2 4 0
 43 7 2 4 0
 44 7 2 4 0
 45 7 2 4 0
 46 7 2 4 0
 47 7 2 4 0
 48 7 2 4 0
 49 7 2 4 0
 50 7 2 4 0
 51 7 2 4 0
 52 7 2 4 0
 53 7 2 4 0
 54 7 2 4 0
 55 7 2 4 0
 56 7 2 4 0
 57 7 2 4 0
 58 7 3 4 0
 59 7 3 4 0
 60 7 3 4 0
 61 7 3 4 0
 62 7 3 4 0
 63 7 3 4 0
 64 7 3 4 0
 65 7 3 4 0
 66 7 3 4 0
 67 7 3 4 0
 68 7 3 4 0
 69 7 3 4 0
 70 7 3 4 0
 71 7 3 4 0
 72 7 3 4 0
 73 7 3 4 0
 74 7 3 4 0
 75 7 3 4 0
 76 7 3 4 0
 77 7 3 4 0
 78 7 3 4 0
 79 7 3 4 0
 80 7 3 4 0
 81 7 3 4 0
 82 7 3 4 0
 83 7 3 4 0
 84 7 3 4 0
 85 7 3 4 0
 86 7 3 4 0
 87 7 3 4 0
 88 7 3 4 0
 89 7 3 4 0
 90 7 3 4 0
 91 7 3 4 0
 92 7 3 4 0
 93 7 3 4 0
 94 7 3 4 0
 95 7 3 4 0
 96 7 3 4 0
 97 7 3 4 0
 98 8 3 4 0
 99 8 3 4 0
 100 8 3 4 0
