 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 3 0 0 0
 3 3 0 0 0
 4 3 0 0 0
 5 3 0 0 0
 6 3 0 1 0
 7 3 0 1 0
 8 3 0 1 0
 9 3 0 1 0
 10 3 0 1 0
 11 3 0 1 0
 12 3 0 1 0
 13 3 0 1 1
 14 3 0 1 1
 15 3 0 1 1
 16 3 0 1 1
 17 3 0 1 1
 18 3 0 1 1
 19 3 0 1 1
 20 3 0 1 1
 21 3 0 1 1
 22 3 0 1 1
 23 3 0 1 1
 24 3 0 1 1
 25 3 0 1 1
 26 3 0 1 1
 27 3 0 1 1
 28 3 0 1 2
 29 3 0 1 2
 30 3 0 1 2
 31 3 0 1 2
 32 3 0 1 2
 33 3 0 1 2
 34 3 0 1 2
 35 3 0 1 2
 36 3 0 1 2
 37 3 0 1 2
 38 3 0 1 2
 39 4 0 1 2
 40 4 0 1 2
 41 4 0 1 2
 42 4 0 1 2
 43 4 0 1 2
 44 4 0 1 2
 45 4 0 1 2
 46 4 0 1 2
 47 4 0 1 2
 48 4 0 1 2
 49 4 0 1 2
 50 4 0 1 2
 51 4 0 1 2
 52 4 0 1 2
 53 4 0 1 2
 54 4 0 1 2
 55 4 0 1 2
 56 4 0 1 2
 57 4 0 1 2
 58 4 0 1 2
 59 4 0 1 2
 60 4 0 1 2
 61 4 0 1 2
 62 4 0 1 2
 63 4 0 1 2
 64 4 0 1 2
 65 4 0 1 2
 66 4 0 1 2
 67 4 0 1 2
 68 4 0 1 2
 69 4 0 1 2
 70 4 0 1 2
 71 4 0 1 2
 72 4 0 1 2
 73 4 0 1 2
 74 4 0 1 2
 75 4 0 1 2
 76 4 0 1 2
 77 4 0 1 2
 78 4 0 1 2
 79 4 0 1 2
 80 4 0 1 2
 81 4 0 1 2
 82 4 0 1 2
 83 4 0 1 2
 84 4 0 1 2
 85 4 0 1 2
 86 4 0 1 2
 87 4 0 1 2
 88 5 0 1 2
 89 5 0 1 2
 90 5 0 1 2
 91 5 0 1 2
 92 5 0 1 2
 93 5 0 1 2
 94 5 0 1 2
 95 5 0 1 2
 96 5 0 1 2
 97 5 0 1 2
 98 5 0 1 2
 99 5 0 1 2
 100 5 0 1 2
