 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 0 0 0 0
 3 0 0 0 0
 4 0 1 0 0
 5 0 1 1 0
 6 0 1 1 0
 7 0 1 1 0
 8 0 1 1 0
 9 0 1 1 0
 10 0 1 1 0
 11 0 1 2 0
 12 0 1 2 0
 13 0 1 2 0
 14 0 1 2 0
 15 0 1 2 0
 16 0 1 3 0
 17 0 1 3 0
 18 0 1 3 0
 19 0 1 4 0
 20 0 1 4 0
 21 0 1 4 0
 22 0 1 4 0
 23 0 1 4 0
 24 0 1 4 0
 25 0 1 4 0
 26 0 1 4 0
 27 0 1 4 0
 28 0 1 4 0
 29 0 1 5 0
 30 0 1 5 0
 31 0 1 5 0
 32 0 1 5 0
 33 0 1 5 0
 34 0 1 5 0
 35 0 1 5 0
 36 0 1 5 0
 37 0 1 5 0
 38 0 1 5 0
 39 0 1 5 0
 40 1 1 5 0
 41 1 1 5 0
 42 1 1 5 0
 43 1 1 5 0
 44 1 1 5 0
 45 1 1 5 0
 46 1 1 5 0
 47 1 1 5 0
 48 1 1 5 0
 49 1 1 5 0
 50 1 1 5 0
 51 1 1 5 0
 52 1 1 5 0
 53 1 1 5 0
 54 1 1 5 0
 55 1 1 5 0
 56 1 1 5 0
 57 1 1 5 0
 58 1 1 5 0
 59 1 1 5 0
 60 1 1 5 0
 61 1 1 5 0
 62 1 1 5 0
 63 1 1 5 0
 64 1 1 5 0
 65 1 1 5 0
 66 1 1 5 0
 67 1 1 5 0
 68 2 1 5 0
 69 2 1 5 0
 70 2 1 5 0
 71 2 1 5 0
 72 2 1 5 0
 73 2 1 5 0
 74 2 1 5 0
 75 3 1 6 0
 76 3 1 6 0
 77 3 1 6 0
 78 3 1 6 0
 79 3 1 6 0
 80 3 1 6 0
 81 3 1 6 0
 82 3 1 6 0
 83 3 1 6 0
 84 3 1 6 0
 85 3 1 6 0
 86 3 1 6 0
 87 3 1 6 0
 88 3 1 6 0
 89 3 1 6 0
 90 3 1 6 0
 91 3 1 6 0
 92 3 1 6 0
 93 3 1 6 0
 94 3 1 6 0
 95 3 1 6 0
 96 3 1 6 0
 97 3 1 6 0
 98 3 1 6 0
 99 3 1 6 0
 100 4 1 6 0
