 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 0 0 0 0
 3 0 0 0 0
 4 1 0 0 0
 5 1 0 0 0
 6 1 0 0 0
 7 1 0 0 0
 8 1 0 0 0
 9 1 0 0 0
 10 1 0 0 0
 11 1 0 0 0
 12 1 0 0 0
 13 1 0 0 0
 14 1 0 0 0
 15 1 0 0 0
 16 1 0 0 0
 17 1 0 0 0
 18 1 0 0 0
 19 1 0 0 0
 20 1 0 0 0
 21 1 0 0 0
 22 1 0 0 0
 23 1 0 0 0
 24 1 0 0 0
 25 1 0 0 0
 26 1 0 0 0
 27 1 0 0 0
 28 1 0 0 0
 29 2 0 0 0
 30 2 0 0 0
 31 2 0 0 0
 32 2 0 0 0
 33 3 0 0 0
 34 3 0 0 0
 35 3 0 0 0
 36 3 0 0 0
 37 3 0 0 0
 38 3 0 0 0
 39 3 0 0 1
 40 3 0 0 1
 41 3 0 0 1
 42 3 0 0 1
 43 3 0 0 1
 44 3 0 0 1
 45 3 0 0 1
 46 3 0 0 1
 47 3 0 0 1
 48 3 0 0 1
 49 3 0 0 1
 50 3 0 0 1
 51 3 1 0 1
 52 3 1 0 1
 53 3 1 0 1
 54 3 1 0 1
 55 3 1 0 1
 56 3 1 0 1
 57 4 1 0 1
 58 4 1 0 1
 59 4 1 0 1
 60 4 1 0 1
 61 4 1 0 1
 62 4 1 0 1
 63 4 1 0 1
 64 4 1 0 1
 65 4 1 0 1
 66 4 1 0 1
 67 4 1 0 1
 68 4 1 0 1
 69 4 1 0 1
 70 4 1 0 1
 71 4 1 0 1
 72 4 1 0 1
 73 4 1 0 1
 74 4 1 0 1
 75 4 1 0 1
 76 4 1 0 1
 77 4 1 0 1
 78 4 1 0 1
 79 4 1 0 1
 80 4 1 0 1
 81 4 1 0 1
 82 4 1 0 1
 83 4 1 0 1
 84 4 1 0 1
 85 4 1 0 1
 86 4 1 0 1
 87 4 1 0 1
 88 4 1 0 1
 89 4 1 0 1
 90 5 1 0 1
 91 5 1 0 1
 92 5 1 0 1
 93 5 1 0 1
 94 5 1 0 1
 95 5 1 0 1
 96 5 1 0 1
 97 5 1 0 1
 98 5 1 0 1
 99 5 1 0 1
 100 5 1 0 1
