 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 0 0 0 0
 3 0 0 1 0
 4 2 1 1 0
 5 2 1 1 0
 6 2 1 1 0
 7 2 1 1 0
 8 2 1 2 0
 9 2 1 3 0
 10 2 1 3 0
 11 2 1 4 0
 12 3 1 4 0
 13 3 1 4 0
 14 3 1 4 0
 15 3 1 4 0
 16 3 1 4 0
 17 3 1 4 0
 18 3 1 4 0
 19 3 1 4 0
 20 3 1 4 0
 21 3 1 4 0
 22 3 1 4 0
 23 3 1 4 0
 24 3 1 4 0
 25 3 1 4 0
 26 3 1 4 0
 27 3 1 4 0
 28 3 1 4 0
 29 3 1 4 0
 30 3 1 4 0
 31 3 1 4 0
 32 3 1 4 0
 33 3 1 4 0
 34 3 1 4 0
 35 4 1 4 0
 36 4 1 4 0
 37 4 1 4 0
 38 4 1 4 0
 39 4 1 4 0
 40 4 1 4 0
 41 5 1 4 0
 42 5 1 4 0
 43 5 1 4 0
 44 5 1 4 0
 45 5 1 4 0
 46 5 1 4 0
 47 5 1 4 0
 48 5 1 4 0
 49 5 1 4 0
 50 5 2 4 0
 51 5 2 4 0
 52 5 2 4 0
 53 5 2 4 0
 54 5 2 4 0
 55 5 2 4 0
 56 5 2 4 0
 57 5 2 4 0
 58 5 2 4 0
 59 5 2 4 0
 60 5 2 4 0
 61 5 2 4 0
 62 5 2 4 0
 63 5 2 4 0
 64 5 2 4 0
 65 5 2 4 0
 66 5 2 4 0
 67 5 2 4 0
 68 5 2 4 0
 69 5 2 4 0
 70 5 2 4 0
 71 5 2 4 0
 72 5 2 4 0
 73 5 2 4 0
 74 5 2 4 0
 75 5 2 4 0
 76 5 2 4 0
 77 5 2 4 0
 78 5 2 4 0
 79 5 2 4 0
 80 5 2 4 0
 81 5 2 4 0
 82 5 2 4 0
 83 5 2 4 0
 84 6 2 4 0
 85 6 2 4 0
 86 6 2 4 0
 87 6 2 4 0
 88 6 2 4 0
 89 6 2 4 0
 90 6 2 4 0
 91 6 2 4 0
 92 6 2 4 0
 93 6 2 4 0
 94 6 2 4 0
 95 6 2 4 0
 96 6 2 4 0
 97 6 2 4 0
 98 6 2 4 0
 99 6 2 4 0
 100 6 2 4 0
