 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 2 0 1 0
 3 3 0 1 1
 4 3 0 1 2
 5 4 0 1 2
 6 4 0 1 2
 7 4 0 1 2
 8 4 0 1 2
 9 4 0 1 2
 10 4 0 1 2
 11 4 0 1 2
 12 4 0 1 2
 13 4 0 1 2
 14 4 0 1 2
 15 4 0 1 2
 16 4 0 1 2
 17 4 0 1 2
 18 4 0 1 2
 19 4 0 1 2
 20 4 0 1 2
 21 4 0 1 2
 22 4 0 1 2
 23 4 0 1 2
 24 4 0 1 2
 25 4 0 1 2
 26 4 0 1 2
 27 4 0 1 2
 28 4 0 1 2
 29 4 0 1 2
 30 4 0 1 2
 31 4 0 1 2
 32 4 0 1 2
 33 4 0 1 2
 34 4 0 1 2
 35 4 0 1 2
 36 4 0 1 2
 37 4 0 1 2
 38 4 0 1 2
 39 4 0 1 2
 40 4 0 1 2
 41 4 0 1 2
 42 4 0 1 2
 43 4 0 1 2
 44 5 0 1 2
 45 5 0 1 2
 46 5 0 1 2
 47 5 0 1 2
 48 5 0 1 2
 49 5 0 1 2
 50 5 0 1 2
 51 5 0 1 2
 52 5 0 1 2
 53 5 0 1 2
 54 5 0 1 2
 55 5 0 1 2
 56 5 0 1 2
 57 5 0 1 2
 58 5 0 1 2
 59 5 0 1 2
 60 5 0 1 2
 61 5 0 1 2
 62 5 0 2 2
 63 5 0 2 2
 64 5 0 2 2
 65 6 0 2 2
 66 6 0 2 2
 67 6 0 2 2
 68 6 0 2 2
 69 6 0 2 2
 70 6 0 2 2
 71 6 0 2 2
 72 6 0 2 2
 73 6 0 2 2
 74 6 0 2 2
 75 6 0 2 2
 76 6 0 2 2
 77 6 0 2 2
 78 6 0 2 2
 79 6 0 2 2
 80 6 0 2 2
 81 6 0 2 2
 82 6 0 2 2
 83 6 0 2 2
 84 6 0 2 2
 85 6 0 2 2
 86 6 0 2 2
 87 6 0 2 2
 88 6 0 2 2
 89 6 0 2 2
 90 6 0 2 2
 91 6 0 2 2
 92 6 0 2 2
 93 6 0 2 2
 94 6 0 2 2
 95 6 0 2 2
 96 6 0 2 2
 97 6 0 2 2
 98 6 0 2 2
 99 6 0 2 2
 100 6 0 2 2
