 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 0 0 0 1
 3 0 0 0 1
 4 0 0 0 1
 5 0 0 0 1
 6 0 0 0 1
 7 0 0 0 1
 8 0 0 0 2
 9 0 0 0 2
 10 0 0 0 2
 11 0 0 0 2
 12 0 0 0 2
 13 0 0 0 2
 14 0 0 0 2
 15 0 0 0 2
 16 0 0 0 2
 17 0 0 0 2
 18 0 0 0 2
 19 0 0 0 2
 20 0 0 0 2
 21 0 0 0 2
 22 0 0 0 2
 23 0 0 0 2
 24 0 0 0 2
 25 0 0 0 2
 26 0 0 0 2
 27 0 0 0 2
 28 0 0 0 2
 29 0 0 0 2
 30 0 0 0 2
 31 1 0 0 2
 32 1 0 0 2
 33 1 0 0 2
 34 1 0 0 2
 35 1 0 0 2
 36 1 0 0 2
 37 1 0 0 2
 38 1 0 0 2
 39 1 0 0 2
 40 1 0 0 2
 41 1 0 0 2
 42 1 0 0 2
 43 1 0 0 2
 44 1 0 0 2
 45 1 0 0 2
 46 1 0 0 2
 47 1 0 0 2
 48 1 0 0 2
 49 1 0 0 2
 50 1 0 0 2
 51 1 0 0 2
 52 1 0 0 2
 53 1 0 0 2
 54 1 0 0 2
 55 1 0 0 2
 56 1 0 0 2
 57 1 0 0 2
 58 1 0 0 2
 59 1 0 0 2
 60 1 0 0 2
 61 1 0 0 2
 62 1 0 0 2
 63 1 1 0 2
 64 1 1 0 2
 65 1 1 0 2
 66 1 1 0 2
 67 1 1 0 2
 68 1 1 0 2
 69 1 1 0 2
 70 1 1 0 2
 71 1 1 0 2
 72 1 1 0 2
 73 1 1 0 2
 74 1 1 0 2
 75 1 1 0 2
 76 1 1 0 2
 77 1 1 0 2
 78 1 1 0 2
 79 1 1 0 2
 80 1 1 0 2
 81 1 1 0 2
 82 1 1 0 2
 83 1 1 0 2
 84 1 1 0 2
 85 1 1 0 2
 86 1 1 0 2
 87 1 1 0 2
 88 1 1 0 2
 89 1 1 0 2
 90 1 1 0 2
 91 1 1 0 2
 92 1 1 0 2
 93 1 1 0 2
 94 1 1 0 2
 95 1 1 0 2
 96 1 1 0 2
 97 1 1 0 2
 98 1 1 0 2
 99 1 1 0 2
 100 1 1 0 2
