 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 0 0 0 0
 3 0 0 0 0
 4 0 0 0 0
 5 0 0 0 0
 6 1 0 0 0
 7 1 0 0 0
 8 1 0 0 0
 9 1 0 0 0
 10 1 0 0 0
 11 1 0 1 0
 12 1 0 1 0
 13 1 0 1 0
 14 1 0 1 0
 15 1 0 1 0
 16 1 0 1 0
 17 1 0 1 0
 18 1 0 1 0
 19 1 0 1 0
 20 2 0 1 0
 21 2 0 1 0
 22 2 0 1 0
 23 2 0 1 0
 24 2 0 1 0
 25 2 0 1 0
 26 2 0 1 0
 27 2 0 1 0
 28 2 0 1 0
 29 2 0 1 0
 30 2 0 1 0
 31 2 0 1 0
 32 2 0 1 0
 33 2 0 1 0
 34 2 0 1 0
 35 3 0 1 0
 36 3 0 1 0
 37 3 0 1 0
 38 3 0 1 0
 39 3 0 1 0
 40 3 0 1 0
 41 3 0 1 0
 42 3 0 1 0
 43 3 0 1 0
 44 3 0 1 0
 45 3 0 1 0
 46 4 0 1 0
 47 4 0 1 0
 48 4 0 1 0
 49 4 0 1 0
 50 4 0 1 0
 51 4 0 1 0
 52 4 0 1 0
 53 4 0 1 0
 54 4 0 1 0
 55 4 0 1 0
 56 4 0 1 0
 57 4 0 1 0
 58 4 0 1 0
 59 5 0 1 0
 60 5 0 1 0
 61 5 0 1 0
 62 5 0 1 0
 63 5 0 1 0
 64 5 0 1 0
 65 5 0 1 0
 66 5 0 1 0
 67 5 0 1 0
 68 5 0 1 0
 69 5 0 1 0
 70 5 0 1 0
 71 5 0 1 0
 72 5 0 1 0
 73 5 0 1 0
 74 5 0 1 0
 75 5 0 1 0
 76 5 0 1 0
 77 5 0 1 0
 78 5 0 1 0
 79 5 0 1 0
 80 5 0 1 0
 81 5 0 1 0
 82 5 0 1 0
 83 5 0 1 0
 84 5 0 1 0
 85 5 0 1 0
 86 5 0 1 0
 87 5 0 1 0
 88 5 0 1 0
 89 5 0 1 0
 90 5 0 1 0
 91 6 0 1 0
 92 6 0 1 0
 93 6 0 1 0
 94 6 0 1 0
 95 6 0 1 0
 96 6 0 1 0
 97 6 0 1 0
 98 6 0 1 0
 99 6 0 1 0
 100 7 0 1 0
