 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 0 0 0 0
 3 1 0 0 0
 4 2 0 0 0
 5 4 0 0 0
 6 4 0 0 0
 7 4 0 0 0
 8 4 0 0 0
 9 4 0 0 0
 10 5 0 0 0
 11 6 0 0 0
 12 6 0 0 0
 13 7 0 0 0
 14 7 0 0 0
 15 7 0 0 0
 16 7 0 0 0
 17 7 0 0 0
 18 7 0 0 0
 19 7 0 0 0
 20 7 0 0 0
 21 7 0 0 0
 22 7 0 0 0
 23 7 0 0 0
 24 7 0 0 0
 25 7 0 0 0
 26 7 0 0 0
 27 7 0 0 0
 28 7 0 0 0
 29 7 0 0 0
 30 7 0 0 0
 31 7 0 0 0
 32 7 0 0 0
 33 7 0 0 0
 34 7 0 0 0
 35 7 0 0 0
 36 7 0 0 0
 37 7 0 0 1
 38 8 0 0 1
 39 8 0 0 1
 40 9 0 0 1
 41 9 0 0 1
 42 9 0 0 1
 43 9 0 0 1
 44 9 0 0 1
 45 9 0 0 1
 46 10 0 0 1
 47 10 0 0 1
 48 10 0 0 1
 49 10 0 0 1
 50 10 0 0 1
 51 10 0 0 1
 52 10 0 0 1
 53 10 0 0 1
 54 10 0 0 1
 55 10 0 0 1
 56 10 0 0 1
 57 10 0 0 1
 58 11 0 0 1
 59 11 0 0 1
 60 11 0 0 1
 61 11 0 0 1
 62 11 0 0 1
 63 11 0 0 1
 64 11 0 0 1
 65 11 0 0 1
 66 11 0 0 1
 67 11 0 0 1
 68 11 0 0 1
 69 11 0 0 1
 70 11 0 0 1
 71 11 0 0 1
 72 11 0 0 1
 73 11 0 0 1
 74 11 0 0 1
 75 11 0 0 1
 76 11 0 0 1
 77 11 0 0 1
 78 11 0 0 1
 79 11 0 0 1
 80 11 0 0 1
 81 11 0 0 1
 82 11 0 0 1
 83 11 0 0 1
 84 11 0 0 1
 85 11 0 0 1
 86 11 0 0 1
 87 11 0 0 1
 88 11 0 0 1
 89 11 0 0 1
 90 11 0 0 1
 91 11 0 0 1
 92 11 0 0 1
 93 12 0 0 1
 94 12 0 0 1
 95 12 0 0 1
 96 12 0 0 1
 97 12 0 0 1
 98 12 0 0 1
 99 12 0 0 1
 100 12 0 0 1
