 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 0 0 0
 3 2 0 0 0
 4 2 0 0 0
 5 2 0 1 0
 6 3 0 1 0
 7 4 0 1 0
 8 4 0 1 0
 9 4 0 1 0
 10 4 0 1 0
 11 5 0 1 0
 12 5 0 1 0
 13 5 0 1 0
 14 5 0 1 0
 15 5 0 1 0
 16 5 0 1 0
 17 5 0 1 0
 18 5 0 1 0
 19 5 0 1 0
 20 5 0 1 0
 21 5 0 1 0
 22 5 0 1 0
 23 5 0 1 0
 24 5 0 1 0
 25 5 0 1 0
 26 6 0 1 0
 27 6 0 1 0
 28 6 0 1 0
 29 6 0 1 0
 30 6 0 1 0
 31 7 0 1 0
 32 7 0 1 0
 33 7 0 1 0
 34 7 0 1 0
 35 8 0 1 0
 36 8 0 1 0
 37 8 0 1 0
 38 8 0 1 0
 39 8 0 1 0
 40 8 0 1 0
 41 8 0 1 0
 42 8 0 1 0
 43 8 0 1 0
 44 9 0 1 0
 45 9 0 1 0
 46 9 0 1 0
 47 9 0 1 0
 48 10 0 1 0
 49 10 0 1 0
 50 10 0 1 0
 51 10 0 1 0
 52 10 0 1 0
 53 11 0 1 0
 54 12 0 1 0
 55 12 0 1 0
 56 12 0 1 0
 57 12 0 1 0
 58 12 0 1 0
 59 12 0 1 0
 60 12 0 1 0
 61 13 0 2 0
 62 13 0 2 0
 63 13 0 2 0
 64 13 0 2 0
 65 13 0 2 0
 66 13 0 2 0
 67 13 0 2 0
 68 13 0 2 0
 69 13 0 2 0
 70 13 0 2 0
 71 13 0 2 0
 72 13 0 2 0
 73 13 0 2 0
 74 13 0 2 0
 75 13 0 2 0
 76 13 0 2 0
 77 13 0 2 0
 78 13 0 2 0
 79 13 0 2 0
 80 13 0 2 0
 81 13 0 2 0
 82 13 0 2 0
 83 13 0 2 0
 84 13 0 2 0
 85 13 0 2 0
 86 13 0 2 0
 87 13 0 2 0
 88 13 0 2 0
 89 13 0 2 0
 90 14 0 2 0
 91 14 0 2 0
 92 14 0 2 0
 93 14 0 2 0
 94 14 0 2 0
 95 14 0 2 0
 96 14 0 2 0
 97 14 0 2 0
 98 14 0 2 0
 99 14 0 2 0
 100 14 0 2 0
