 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 0 0 0 0
 3 0 0 0 0
 4 0 0 0 0
 5 1 0 0 0
 6 2 0 1 0
 7 2 0 1 0
 8 2 0 1 0
 9 2 0 1 0
 10 6 0 1 0
 11 7 0 1 0
 12 7 0 1 0
 13 8 0 1 0
 14 9 0 1 0
 15 9 0 1 0
 16 9 0 1 0
 17 9 0 1 0
 18 9 1 1 0
 19 9 1 1 0
 20 9 1 1 0
 21 9 1 1 0
 22 9 1 1 0
 23 9 1 1 0
 24 10 1 1 0
 25 10 1 1 0
 26 10 1 1 0
 27 10 1 1 0
 28 10 1 1 0
 29 10 1 1 0
 30 10 1 1 0
 31 10 1 1 0
 32 10 1 1 0
 33 10 1 1 0
 34 10 1 1 0
 35 10 1 1 0
 36 10 1 1 0
 37 10 1 1 0
 38 10 1 1 0
 39 10 1 1 0
 40 10 1 1 0
 41 10 1 1 0
 42 10 1 1 0
 43 10 1 1 0
 44 10 1 1 0
 45 10 1 1 0
 46 10 1 1 0
 47 10 1 1 0
 48 10 1 1 0
 49 10 1 1 0
 50 10 1 1 0
 51 10 1 1 0
 52 10 1 1 0
 53 10 1 1 0
 54 10 1 1 0
 55 10 1 1 0
 56 10 1 1 0
 57 10 1 1 0
 58 11 1 1 0
 59 12 1 1 0
 60 12 1 1 0
 61 12 1 1 0
 62 12 1 1 0
 63 12 1 1 0
 64 12 1 1 0
 65 12 1 1 0
 66 12 1 1 0
 67 12 1 1 0
 68 12 1 1 0
 69 12 1 1 0
 70 12 1 1 0
 71 12 1 1 0
 72 12 1 1 0
 73 12 1 1 0
 74 12 1 1 0
 75 12 1 1 0
 76 13 1 1 0
 77 13 1 1 0
 78 13 1 1 0
 79 13 1 1 0
 80 13 1 1 0
 81 13 1 1 0
 82 13 1 1 0
 83 13 1 1 0
 84 13 1 1 0
 85 13 1 1 0
 86 13 1 1 0
 87 13 1 1 0
 88 13 1 1 0
 89 13 1 1 0
 90 13 1 1 0
 91 13 1 1 0
 92 13 1 1 0
 93 13 1 1 0
 94 13 1 1 0
 95 13 1 1 0
 96 13 1 1 0
 97 13 1 1 0
 98 13 1 1 0
 99 13 1 1 0
 100 13 1 1 0
