 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 0 2 0
 3 3 0 3 0
 4 3 0 3 0
 5 3 0 4 0
 6 3 0 5 0
 7 4 0 6 0
 8 4 0 7 0
 9 4 0 9 0
 10 4 0 9 0
 11 4 0 9 0
 12 5 0 10 0
 13 5 0 10 0
 14 5 0 10 0
 15 5 0 10 0
 16 5 0 10 0
 17 5 0 10 0
 18 6 0 10 0
 19 6 0 10 0
 20 6 0 10 0
 21 6 0 10 0
 22 6 0 10 0
 23 6 0 10 0
 24 6 0 10 0
 25 6 0 10 0
 26 6 0 10 0
 27 6 0 10 0
 28 6 0 10 0
 29 6 0 10 0
 30 6 0 10 0
 31 6 0 10 0
 32 6 0 10 0
 33 6 0 10 0
 34 6 0 10 0
 35 6 0 10 0
 36 6 0 10 0
 37 6 0 10 0
 38 6 0 10 0
 39 6 0 10 0
 40 8 0 11 0
 41 8 0 11 0
 42 8 0 11 0
 43 8 0 11 0
 44 8 0 11 0
 45 8 0 11 0
 46 8 0 11 0
 47 9 0 11 0
 48 10 0 11 0
 49 10 0 11 0
 50 10 0 12 0
 51 10 0 12 0
 52 10 0 12 0
 53 10 0 12 0
 54 10 0 12 0
 55 10 0 12 0
 56 10 0 12 0
 57 10 0 12 0
 58 10 0 12 0
 59 10 0 12 0
 60 10 0 12 0
 61 10 0 12 0
 62 10 0 12 0
 63 10 0 12 0
 64 11 0 12 0
 65 11 0 12 0
 66 11 0 12 0
 67 11 0 12 0
 68 11 0 12 0
 69 11 0 12 0
 70 11 0 12 0
 71 11 0 12 0
 72 11 0 12 0
 73 11 0 12 0
 74 11 0 12 0
 75 11 0 12 0
 76 11 0 12 0
 77 11 0 12 0
 78 11 0 12 0
 79 11 0 12 0
 80 11 0 12 0
 81 11 0 12 0
 82 11 0 12 0
 83 11 0 12 0
 84 11 0 12 0
 85 11 0 12 0
 86 11 0 12 0
 87 11 0 12 0
 88 11 0 12 0
 89 11 0 12 0
 90 11 0 12 0
 91 11 0 12 0
 92 11 0 12 0
 93 11 0 12 0
 94 11 0 12 0
 95 11 0 12 0
 96 11 0 12 0
 97 11 0 12 0
 98 11 0 12 0
 99 11 0 12 0
 100 11 0 12 0
