 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 1 1 0 0
 3 2 1 4 0
 4 4 1 6 0
 5 5 1 6 0
 6 5 1 6 0
 7 5 1 6 0
 8 5 1 7 0
 9 5 1 7 0
 10 5 1 7 0
 11 5 1 7 0
 12 5 1 7 0
 13 5 1 7 0
 14 5 1 7 0
 15 5 1 7 0
 16 5 1 7 0
 17 5 1 7 0
 18 5 1 8 0
 19 5 1 8 0
 20 6 1 8 0
 21 6 1 8 0
 22 7 1 8 0
 23 8 1 8 0
 24 8 1 8 0
 25 8 1 8 0
 26 8 1 8 0
 27 8 1 8 0
 28 8 1 8 0
 29 8 1 8 0
 30 8 1 8 0
 31 8 1 8 0
 32 8 1 8 0
 33 8 1 8 0
 34 8 1 8 0
 35 8 1 8 0
 36 8 1 8 0
 37 8 1 8 0
 38 9 1 8 0
 39 9 1 8 0
 40 9 1 8 0
 41 9 1 8 0
 42 9 1 8 0
 43 9 1 8 0
 44 9 1 8 0
 45 9 1 8 0
 46 9 1 8 0
 47 9 1 8 0
 48 9 1 8 0
 49 9 1 8 0
 50 9 1 8 0
 51 9 1 8 0
 52 9 1 8 0
 53 9 1 8 0
 54 10 1 8 0
 55 10 1 8 0
 56 11 1 8 0
 57 11 1 8 0
 58 11 1 8 0
 59 11 1 8 0
 60 11 1 8 0
 61 11 1 8 0
 62 11 1 8 0
 63 11 1 8 0
 64 11 1 8 0
 65 11 1 8 0
 66 11 1 8 0
 67 11 1 8 0
 68 11 1 8 0
 69 11 1 8 0
 70 11 1 8 0
 71 11 1 8 0
 72 11 1 8 0
 73 11 1 8 0
 74 11 1 8 0
 75 11 1 8 0
 76 11 1 8 0
 77 11 1 8 0
 78 12 1 8 0
 79 12 1 8 0
 80 12 1 8 0
 81 12 1 8 0
 82 12 1 8 0
 83 12 1 8 0
 84 12 1 8 0
 85 12 1 8 0
 86 12 1 8 0
 87 12 1 8 0
 88 12 1 8 0
 89 12 1 8 0
 90 12 1 8 0
 91 12 1 8 0
 92 12 1 8 0
 93 12 1 8 0
 94 12 1 8 0
 95 12 1 8 0
 96 13 1 8 0
 97 13 1 8 0
 98 13 1 8 0
 99 13 1 8 0
 100 13 1 8 0
