 "tick" "sappalphas" "sappbetas" "sappalpha_ds" "sappbeta_ds"
 0 0 0 0 0
 1 0 0 0 0
 2 4 0 0 0
 3 4 0 2 0
 4 4 0 3 0
 5 4 0 4 0
 6 4 0 5 0
 7 4 0 5 0
 8 4 0 6 0
 9 5 0 8 0
 10 5 0 11 0
 11 5 0 11 0
 12 5 0 11 0
 13 5 0 11 0
 14 5 0 11 0
 15 5 0 11 0
 16 5 0 11 0
 17 5 0 11 0
 18 5 0 11 0
 19 5 0 11 0
 20 5 0 11 0
 21 5 0 11 0
 22 5 0 11 0
 23 5 0 12 0
 24 5 0 12 0
 25 5 0 12 0
 26 5 0 12 0
 27 5 0 13 0
 28 5 0 13 0
 29 5 0 13 0
 30 5 0 13 0
 31 6 0 13 0
 32 6 0 14 0
 33 6 0 14 0
 34 6 0 14 0
 35 6 0 14 0
 36 6 0 14 0
 37 6 0 14 0
 38 6 0 14 0
 39 7 0 14 0
 40 7 0 14 0
 41 7 0 14 0
 42 7 0 14 0
 43 7 0 14 0
 44 7 0 14 0
 45 7 0 14 0
 46 7 0 14 0
 47 7 0 14 0
 48 7 0 14 0
 49 7 0 14 0
 50 7 0 14 0
 51 8 0 14 0
 52 8 0 14 0
 53 8 0 14 0
 54 8 0 14 0
 55 8 0 14 0
 56 8 0 14 0
 57 8 0 14 0
 58 8 0 14 0
 59 8 0 14 0
 60 8 0 14 0
 61 8 0 14 0
 62 8 0 14 0
 63 8 0 14 0
 64 8 0 14 0
 65 9 0 14 0
 66 9 0 14 0
 67 9 0 14 0
 68 9 0 14 0
 69 9 0 14 0
 70 9 0 14 0
 71 9 0 14 0
 72 9 0 14 0
 73 9 0 14 0
 74 9 0 14 0
 75 9 0 14 0
 76 9 0 14 0
 77 9 0 14 0
 78 9 0 14 0
 79 9 0 14 0
 80 9 0 14 0
 81 9 0 14 0
 82 9 0 14 0
 83 9 0 14 0
 84 9 0 14 0
 85 9 0 14 0
 86 9 0 14 0
 87 9 0 14 0
 88 9 0 14 0
 89 9 0 14 0
 90 9 0 14 0
 91 9 0 14 0
 92 9 0 14 0
 93 9 0 14 0
 94 9 0 14 0
 95 10 0 14 0
 96 10 0 14 0
 97 10 0 14 0
 98 10 0 14 0
 99 10 0 14 0
 100 10 0 14 0
